Model 0x241c0
  size 204 out of 214
  interface=0x24258
  repeats=0 at 0x241f0
  # d rho mu rough P Prough theta thetarough
  0 0 0 0 0 0 0 270 0
  1 4.87211 4.42303e-06 7.18301e-09 0 0 0 270 0
  2 4.55999 -3.45642e-07 5.51329e-09 5.74011 0 0 270 0
  3 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  4 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  5 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  6 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  7 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  8 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  9 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  10 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  11 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  12 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  13 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  14 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  15 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  16 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  17 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  18 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  19 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  20 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  21 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  22 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  23 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  24 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  25 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  26 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  27 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  28 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  29 15.7991 -3.45642e-07 5.51329e-09 10 0 0 270 0
  30 28.029 2.83069e-06 3.76745e-09 10 0 0 270 0
  31 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  32 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  33 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  34 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  35 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  36 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  37 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  38 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  39 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  40 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  41 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  42 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  43 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  44 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  45 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  46 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  47 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  48 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  49 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  50 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  51 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  52 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  53 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  54 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  55 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  56 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  57 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  58 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  59 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  60 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  61 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  62 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  63 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  64 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  65 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  66 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  67 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  68 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  69 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  70 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  71 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  72 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  73 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  74 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  75 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  76 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  77 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  78 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  79 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  80 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  81 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  82 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  83 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  84 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  85 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  86 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  87 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  88 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  89 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  90 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  91 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  92 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  93 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  94 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  95 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  96 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  97 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  98 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  99 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  100 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  101 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  102 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  103 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  104 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  105 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  106 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  107 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  108 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  109 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  110 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  111 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  112 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  113 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  114 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  115 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  116 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  117 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  118 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  119 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  120 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  121 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  122 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  123 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  124 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  125 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  126 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  127 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  128 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  129 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  130 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  131 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  132 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  133 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  134 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  135 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  136 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  137 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  138 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  139 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  140 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  141 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  142 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  143 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  144 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  145 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  146 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  147 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  148 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  149 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  150 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  151 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  152 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  153 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  154 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  155 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  156 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  157 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  158 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  159 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  160 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  161 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  162 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  163 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  164 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  165 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  166 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  167 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  168 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  169 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  170 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  171 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
