#Datafile 0: 12v2b006_nobkgr_corr.refl ; 
#      Generation        Chisq_best       Fe fraction              d V1            d FeV1              d V2            d FeV2              d Pd             MgO:V             V:FeV              V:Pd            Pd:Air       FeV packing         V packing        Pd packing       MgO packing
#                  parameter range:      0.1,1               1,50              1,50              1,50              1,50              1,200             0,10              0,10              0,10              0,10            0.9,1.1           0.9,1.1           0.9,1.1           0.9,1.1     
# --------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- -----------------
# Startup command (/Users/pkienzle/data/joe-2sl): ./fit -S
               21           22.6592          0.600672           7.97261           4.53945           8.82674           2.45839           29.6307             3.251           3.37295             6.012       2.89222e-11          0.918389               1.1               0.9           1.00705
               21           22.4648          0.600682           7.97565           4.54401           8.85679            2.4942            29.617             3.251           3.37297             6.012       4.28051e-11          0.918389               1.1               0.9           1.00705
               21           22.4639          0.600732           7.97565           4.54401           8.85679            2.4942            29.617             3.251           3.37297             6.012       4.28051e-11          0.918389               1.1               0.9           1.00705
               21           22.4012          0.600694           7.96971           4.53957           8.82895           2.47328           29.5966             3.251           3.37298             6.012       5.58117e-11          0.918389               1.1               0.9           1.00705
               21           22.4005          0.600744           7.96971           4.53957           8.82895           2.47328           29.5966             3.251           3.37298             6.012       5.58117e-11          0.918389               1.1               0.9           1.00705
               21           22.3944          0.600694           7.96971           4.53957           8.82973           2.47328           29.5966             3.251           3.37298             6.012       5.58117e-11          0.918389               1.1               0.9           1.00705
               21           22.3217          0.600704            7.9707           4.54206           8.84638           2.49605           29.5818             3.251             3.373             6.012       6.89307e-11           0.91839               1.1               0.9           1.00705
               21           22.3209          0.600754            7.9707           4.54206           8.84638           2.49605           29.5818             3.251             3.373             6.012       6.89307e-11           0.91839               1.1               0.9           1.00705
               21           22.2832          0.600716           7.96636            4.5392           8.82829           2.48449            29.563             3.251           3.37302             6.012       8.12451e-11           0.91839               1.1               0.9           1.00705
               21           22.2824          0.600766           7.96636            4.5392           8.82829           2.48449            29.563             3.251           3.37302             6.012       8.12451e-11           0.91839               1.1               0.9           1.00705
               21           22.2795          0.600716           7.96636            4.5392           8.82907           2.48449            29.563             3.251           3.37302             6.012       8.12451e-11           0.91839               1.1               0.9           1.00705
               21           22.2433          0.600726           7.96626           4.54059           8.83791           2.49967           29.5477             3.251           3.37304             6.012       9.35767e-11           0.91839               1.1               0.9           1.00704
               21           22.2424          0.600776           7.96626           4.54059           8.83791           2.49967           29.5477             3.251           3.37304             6.012       9.35767e-11           0.91839               1.1               0.9           1.00704
               21           22.2161          0.600738           7.96292           4.53873           8.82567           2.49373           29.5298             3.251           3.37306             6.012        1.0654e-10          0.918391               1.1               0.9           1.00704
               21           22.2153          0.600788           7.96292           4.53873           8.82567           2.49373           29.5298             3.251           3.37306             6.012        1.0654e-10          0.918391               1.1               0.9           1.00704
               21           22.2142          0.600738           7.96292           4.53873           8.82645           2.49373           29.5298             3.251           3.37306             6.012        1.0654e-10          0.918391               1.1               0.9           1.00704
               21           22.1895          0.600748           7.96222           4.53951           8.83059           2.50432           29.5142             3.251           3.37308             6.012       1.19231e-10          0.918391               1.1               0.9           1.00704
               21           22.1887          0.600798           7.96222           4.53951           8.83059           2.50432           29.5142             3.251           3.37308             6.012       1.19231e-10          0.918391               1.1               0.9           1.00704
               21           22.1675           0.60076           7.95952           4.53829           8.82196           2.50183           29.4971             3.251            3.3731             6.012       1.31965e-10          0.918391               1.1               0.9           1.00704
               21           22.1667           0.60081           7.95952           4.53829           8.82196           2.50183           29.4971             3.251            3.3731             6.012       1.31965e-10          0.918391               1.1               0.9           1.00704
               21            22.146           0.60077           7.95849           4.53873           8.82398            2.5096           29.4814             3.251           3.37312             6.012       1.44757e-10          0.918391               1.1               0.9           1.00704
               21           22.1452           0.60082           7.95849           4.53873           8.82398            2.5096           29.4814             3.251           3.37312             6.012       1.44757e-10          0.918391               1.1               0.9           1.00704
               21           22.1265          0.600781           7.95623           4.53793           8.81761           2.50925           29.4648             3.251           3.37314             6.012       1.57786e-10          0.918392               1.1               0.9           1.00704
               21           22.1256          0.600832           7.95623           4.53793           8.81761           2.50925           29.4648             3.251           3.37314             6.012       1.57786e-10          0.918392               1.1               0.9           1.00704
               21           22.1072          0.600792           7.95501           4.53818           8.81783           2.51525           29.4491             3.251           3.37315             6.012        1.7069e-10          0.918392               1.1               0.9           1.00704
               21           22.1072          0.600792           7.95501           4.53818           8.81783           2.51525           29.4491             3.251           3.37315             6.012        1.7069e-10          0.918392               1.1               0.9           1.00704
#              32   Starting amoeba
               32           21.9235          0.118461           6.62505           48.4271           2.58162           2.59352           3.46533           4.34434           1.80598           5.86516           3.00485           1.05037          0.965427          0.916939           1.00071
               32           19.8207          0.114009           6.87125           48.1683           2.84684           3.54585           3.10833           4.33518           1.82454           5.80516           3.11688           1.04746          0.961402          0.916201          0.999794
               32           18.0484          0.130698           5.37057            46.544            4.2328           2.85301           4.06461           4.47835           2.07727           5.49095           3.22929           1.05198          0.962221          0.919099           1.00325
               32           17.2741          0.123778           5.46848           43.6829           2.05025            2.9127                 1            4.3693           1.83645            5.6716           3.21727           1.05107          0.963796          0.919607          0.999057
               32           16.5089          0.130558           5.37447           41.5125           1.22286           2.40447                 1           4.31863           1.72284           5.69648           3.22276           1.05247          0.962984          0.922552          0.995116
               32           16.4187          0.107284           4.32155           46.8094           3.26111           2.03113           3.44429            4.2771           1.61825           5.83356           2.94676           1.04377          0.964277          0.915266           1.00303
               32           16.0772          0.102446           5.52456           41.9106           2.57865           2.25023            2.8164           4.42243           1.85416           5.39273           3.25236           1.04756          0.964963           0.91591           0.99666
               32           16.0658          0.113113           4.58318           43.8884           2.57966           3.20903                 1           3.96514           1.93637           5.72948           2.91147           1.05304          0.961861          0.915659          0.993965
               32           15.8246          0.114416           3.20056           43.0036           2.53286           3.45161           3.03421           4.19856           1.81864           5.48055           3.05021           1.05093          0.963311          0.914761          0.999924
               32           15.5404          0.107864           3.69151           44.6034           2.23757           3.56961           3.12054           4.17052           1.88611           5.56601           3.07419           1.04908          0.963065          0.912877           1.00088
               32           15.4837          0.109975           3.82994           43.9779           2.34617           3.49225           3.19226            4.1375           1.82594           5.60031           3.03403           1.04928          0.962151            0.9134          0.999117
               32           15.4333          0.110498           3.75624           43.3604           2.20998           3.81265           2.65034           4.14434           1.92433           5.56994           3.06958           1.05136          0.962669            0.9131          0.998412
               32           15.2582          0.111069           3.77122           42.6632           2.03134           4.14124           2.38556           4.11442           1.98536           5.54915            3.0862           1.05293          0.962289          0.912677          0.997029
               32           15.1631          0.112782            3.7739           42.2861           2.24895           3.92899           2.81015           4.17195           1.89771           5.57912           3.06505           1.05148          0.962161          0.913819          0.997886
               32           15.1576          0.112325           3.61897           41.7975           1.95566           4.28363           3.10315           4.13015           1.91871           5.50963           3.08464           1.05153          0.961452          0.913408          0.998051
               32           15.1512          0.111757           3.86437           41.9639           1.94176           4.32582           2.66635           4.11059           1.97065           5.55349           3.09197           1.05258          0.961609           0.91295          0.996854
               32           15.1404          0.112227           3.74466            42.102           2.03694           4.15762           2.81978           4.12939           1.93148           5.54785           3.07688           1.05194           0.96154          0.913197          0.997197
               32           15.1383          0.111151           3.70958           42.4267           2.10068           4.06934           3.08025           4.10088           1.89931            5.5467           3.06272           1.05092          0.961864           0.91348          0.998401
               32             15.13          0.112173           3.75108           42.0608           2.03725           4.16488           2.85105           4.11881           1.93337           5.53961           3.08475           1.05206          0.961635          0.913438          0.997201
               32           15.1151          0.112664           3.81217           42.1423           2.07546           4.11679           2.86594           4.11681           1.89989           5.56373           3.03914           1.05139          0.961173          0.913652          0.997228
               32           15.1049          0.113449           3.89307           42.1341           2.12574           4.04419           2.91259           4.11416           1.86288           5.58723           3.00079            1.0508          0.960664          0.914102          0.997024
               32           15.0957          0.112117           3.76748            42.161           2.10452           4.08591           3.11108           4.14342           1.88086           5.56746           3.07027           1.05125          0.961594          0.913116          0.997582
               32           15.0603          0.112224           3.78307           42.1509            2.1563           4.02136           3.36054           4.16349           1.83746           5.58683           3.07001           1.05075          0.961599          0.912945          0.997728
               32           15.0489          0.112076           3.78711           42.0489           2.07008           4.14259           3.34407           4.10349           1.85068           5.56433           3.03728           1.05046          0.960962          0.913525          0.997784
               32           15.0202             0.112           3.80833           42.0224           2.08664           4.13507           3.60622           4.09054           1.81027           5.57257           3.01748           1.04972          0.960673          0.913688          0.998078
               32           15.0144           0.11259           3.81643           41.9152           2.05942           4.15639           3.50177           4.11412           1.81646           5.58182           3.01489           1.04991          0.960431          0.913384          0.997663
