8.268447436819259533e-02	1.677302399767367465e-04	9.070366885110726324e-06
8.351131911187453793e-02	1.980364851948959650e-04	9.650027870614652446e-06
8.434643230299326833e-02	1.852920214366163038e-04	9.317039114225193996e-06
8.518989662602320656e-02	1.499599307908415025e-04	8.324185747479697554e-06
8.604179559228344876e-02	1.314014971377320878e-04	7.800622562199827575e-06
8.690221354820627797e-02	1.054289625116280383e-04	6.921516600694654900e-06
8.777123568368833118e-02	1.053753717786328495e-04	6.810053312903083097e-06
8.864894804052522725e-02	1.119312704563472146e-04	6.821102449234906479e-06
8.953543752093047481e-02	1.322337789811300001e-04	7.339445379596633867e-06
9.043079189613978386e-02	1.283597341106908923e-04	7.151014339695089045e-06
9.133509981510118392e-02	9.335388611452165558e-05	6.160788141087810660e-06
9.224845081325219742e-02	1.004221458352736753e-04	6.330769298006953112e-06
9.317093532138472078e-02	7.765488043420873258e-05	5.645973506495896344e-06
9.410264467459857063e-02	8.162236324135722562e-05	5.661924443398569444e-06
9.504367112134455564e-02	1.017280267137267566e-04	6.251952856985292977e-06
9.599410783255798996e-02	1.020539115589025867e-04	6.238117984265380984e-06
9.695404891088357791e-02	8.062778824555101055e-05	5.622517184018380224e-06
9.792358939999240564e-02	7.102583527053819249e-05	5.293125974455844092e-06
9.890282529399233025e-02	6.813184355826474637e-05	5.034734479188021490e-06
9.989185354693225216e-02	7.137485997839302016e-05	5.195105027377643025e-06
1.008907720824015752e-01	7.057281647160351667e-05	5.137647265988472609e-06
1.018996798032255902e-01	7.675439273484048876e-05	5.324466293957331068e-06
1.029186766012578497e-01	6.913165882648532312e-05	5.033449576254600536e-06
1.039478633672704377e-01	6.053859667478866100e-05	4.659405605353663913e-06
1.049873420009431318e-01	4.936121714021242407e-05	4.267931001957409334e-06
1.060372154209525686e-01	4.674057165034654199e-05	4.180721660600625832e-06
1.070975875751620787e-01	4.464585354224274777e-05	4.155835080890959516e-06
1.081685634509137045e-01	4.768118259889287427e-05	4.354149443848274115e-06
1.092502490854228431e-01	4.564484919597203074e-05	4.258578843619183407e-06
1.103427515762770705e-01	4.414959412098914791e-05	4.082661608612003712e-06
1.114461790920398404e-01	2.946402815509966533e-05	3.404609833643232976e-06
1.125606408829602501e-01	3.486466558000047368e-05	3.573814195825578365e-06
1.136862472917898464e-01	3.925685636139352532e-05	3.796817661239815164e-06
1.148231097647077481e-01	3.492076787180431317e-05	3.575930526868578416e-06
1.159713408623548186e-01	2.989681194920179865e-05	3.378044034330096741e-06
1.171310542709783631e-01	3.131405474992854105e-05	3.396466292030062597e-06
1.183023648136881656e-01	3.023648299109089503e-05	3.272203834212763159e-06
1.194853884618250484e-01	2.937054532130156472e-05	3.204211779238931707e-06
1.206802423464432839e-01	2.511961625981274995e-05	2.978766884919398264e-06
1.218870447699077209e-01	2.635860065974839796e-05	2.952304441884318069e-06
1.231059152176068039e-01	2.913788954918732752e-05	3.151074274968107682e-06
1.243369743697828878e-01	2.459814732076009066e-05	2.888900719738479907e-06
1.255803441134807075e-01	2.124441485624542774e-05	2.736663068640498635e-06
1.268361475546155304e-01	2.336507463876444875e-05	2.772070136930589555e-06
1.281045090301616840e-01	1.727823125888399715e-05	2.464297357128315650e-06
1.293855541204632642e-01	1.779240999975438751e-05	2.468449343570141163e-06
1.306794096616679113e-01	2.036335067118101859e-05	2.647409555907994637e-06
1.319862037582845982e-01	1.777171170717303680e-05	2.438983366622952790e-06
1.333060657958674566e-01	1.698748801765785198e-05	2.402995319852737050e-06
1.346391264538261134e-01	1.655746091485642290e-05	2.414188217409149562e-06
1.359855177183643682e-01	1.649789047816291876e-05	2.378764839236609791e-06
1.373453728955480457e-01	1.266273831193601764e-05	2.201987343437221238e-06
1.387188266245035217e-01	1.511713114394918138e-05	2.291992982737297277e-06
1.401060148907485314e-01	2.096846206933557626e-05	2.632507003668304218e-06
1.415070750396560384e-01	1.047615484122052476e-05	2.055114483174406777e-06
1.429221457900525794e-01	1.066979418487062025e-05	2.011483842891142794e-06
1.443513672479531107e-01	1.040914158356007319e-05	2.035459398539187005e-06
1.457948809204326346e-01	9.265214965938172638e-06	1.967267115226693151e-06
1.472528297296369360e-01	1.235251393983847596e-05	2.096003377656729839e-06
1.487253580269333186e-01	1.048663758972928307e-05	2.012960227420739764e-06
1.502126116072026729e-01	1.215055251343980087e-05	2.112270910323698531e-06
1.517147377232747063e-01	7.880361293900176704e-06	1.818196232191432310e-06
1.532318851005074478e-01	7.472671962016670648e-06	1.812647735517314214e-06
1.547642039515125245e-01	7.512953762202556587e-06	1.825875318096739843e-06
1.563118459910276536e-01	2.773279262346573839e-06	1.522066910985690796e-06
1.578749644509379324e-01	7.466344365805451979e-06	1.751299428059455474e-06
1.594537140954473131e-01	3.478692290829746724e-06	1.461953910418763594e-06
1.610482512364017904e-01	6.310704170563981723e-06	1.689383021211634574e-06
1.626587337487658269e-01	3.304514791654456887e-06	1.536540039130894862e-06
1.642853210862534885e-01	5.441760944400779491e-06	1.709835073432284520e-06
1.659281742971160101e-01	5.101591870592408852e-06	1.756971930726316673e-06
1.675874560400871793e-01	3.449064727240223828e-06	1.534267470969891921e-06
1.692633306004880378e-01	4.058615019277138956e-06	1.608972683711762082e-06
1.709559639064929248e-01	2.748177721491532134e-06	1.461026885014348609e-06
1.726655235455578641e-01	5.112962809070757835e-06	1.704745728769629201e-06
1.743921787810134294e-01	4.223539937037318382e-06	1.684078147913856360e-06
1.761361005688235615e-01	3.383719630700604828e-06	1.664053147858801049e-06
1.778974615745118060e-01	1.133800598746720635e-06	1.534195549435477122e-06
1.796764361902569163e-01	2.756839003966684972e-06	1.502835557690069860e-06
1.814732005521594860e-01	1.509343278791626425e-07	1.343504134642535153e-06
